Gene,Mean_Cancer,Mean_Normal,Log2FC,T_Statistic,P_Value,Adjusted_P_Value,Significant,Regulation,Gene Symbol,Gene Title,Display_Name
202712_s_at,5.079472053638298,2.8549656559299996,2.2245063977082986,10.482709937342854,7.6800558106126e-18,8.071111407378063e-17,True,Upregulated,CKMT1A,"creatine kinase, mitochondrial 1A /// creatine kinase, mitochondrial 1B",CKMT1A
205534_at,5.563605330617021,3.3480018188,2.215603511817021,9.471146237894576,9.591663035536792e-16,8.322264688326858e-15,True,Upregulated,PCDH7,protocadherin 7,PCDH7
209498_at,7.143601918393618,4.93790672997,2.2056951884236184,12.196328618143601,4.193855688426816e-24,7.615486902691584e-23,True,Upregulated,CEACAM1,carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein),CEACAM1
226622_at,8.982527702106383,6.777687792289997,2.2048399098163856,10.392820857026964,3.595863287711096e-19,4.24603957832775e-18,True,Upregulated,MUC20,"mucin 20, cell surface associated",MUC20
228579_at,6.530734276521277,4.32965537113,2.2010789053912765,13.234237150062773,9.947638784959766e-25,1.902039458541934e-23,True,Upregulated,KCNQ3,"potassium voltage-gated channel, KQT-like subfamily, member 3",KCNQ3
1556183_at,5.402243890372341,3.2043037279999997,2.197940162372341,11.241846306224737,3.0004155971563056e-20,3.918901245960395e-19,True,Upregulated,ANKRD36BP2,ankyrin repeat domain 36B pseudogene 2,ANKRD36BP2
220542_s_at,7.586984600808511,5.392019484410001,2.1949651163985093,4.179315126709247,4.554290917000547e-05,0.00012874860257636465,True,Upregulated,BPIFA1,"BPI fold containing family A, member 1",BPIFA1
219233_s_at,6.728847424138297,4.5413689130699995,2.1874785110682975,14.807879407215296,3.1519287126380943e-30,9.805068695081117e-29,True,Upregulated,GSDMB,gasdermin B,GSDMB
205713_s_at,6.271548534425533,4.08442344183,2.187125092595533,7.672181708354192,1.6692027736749516e-12,1.0452874651866451e-11,True,Upregulated,COMP,cartilage oligomeric matrix protein,COMP
1569320_at,7.225766892351065,5.03917069642,2.186596195931065,11.780013441617086,1.5057085369961098e-22,2.396036667777301e-21,True,Upregulated,GPBP1L1,GC-rich promoter binding protein 1-like 1,GPBP1L1
203554_x_at,9.426501892808512,7.242021952179999,2.1844799406285125,14.361399340200418,9.559118546479596e-30,2.8579585888880017e-28,True,Upregulated,PTTG1,pituitary tumor-transforming 1,PTTG1
205305_at,5.558666811372341,3.3786934371200004,2.179973374252341,7.787129149898034,9.14270904827508e-12,5.327155767203157e-11,True,Upregulated,FGL1,fibrinogen-like 1,FGL1
221648_s_at,4.819383272138296,2.6417186440000004,2.1776646281382956,13.475013555885281,2.2057835313211214e-25,4.4990623062433765e-24,True,Upregulated,AGMAT,agmatine ureohydrolase (agmatinase),AGMAT
1566191_at,4.983900130904255,2.8083163193100003,2.1755838115942545,10.776232630086986,5.4120928918195885e-19,6.302117953656817e-18,True,Upregulated,SUZ12,SUZ12 polycomb repressive complex 2 subunit,SUZ12
207558_s_at,4.386952311457447,2.2144549410999996,2.1724973703574477,8.476629365390432,3.392294203436995e-13,2.2792996380519952e-12,True,Upregulated,PITX2,paired-like homeodomain 2,PITX2
240303_at,8.711847272680851,6.545313266160001,2.16653400652085,8.452944603481841,2.0599969602100255e-14,1.5676145515259822e-13,True,Upregulated,TMC5,transmembrane channel-like 5,TMC5
206316_s_at,7.060927912989361,4.89933397369,2.161593939299361,19.001649932550396,7.785307783543614e-40,5.823929964473947e-38,True,Upregulated,KNTC1,kinetochore associated 1,KNTC1
225314_at,11.161677228393616,9.005667750129998,2.156009478263618,23.635040458242877,4.503303316454407e-49,8.266712361051764e-47,True,Upregulated,OCIAD2,OCIA domain containing 2,OCIAD2
213599_at,4.794693388265958,2.6466993960199994,2.1479939922459583,12.25556769273822,1.2976779379610555e-21,1.899235525746213e-20,True,Upregulated,OIP5,Opa interacting protein 5,OIP5
222848_at,7.397694979553193,5.255616256599999,2.142078722953194,14.028399981791294,5.382123147915896e-30,1.636421004148131e-28,True,Upregulated,CENPK,centromere protein K,CENPK
204348_s_at,5.7994880763829775,3.659350903609999,2.1401371727729783,11.050069804819762,2.1420305291297253e-19,2.5901810710380265e-18,True,Upregulated,AK4,"adenylate kinase 4 /// adenylate kinase 4, mitochondrial-like",AK4
215695_s_at,5.19449198711702,3.05692489317,2.13756709394702,12.263150297879228,4.275256751767338e-22,6.543795095348835e-21,True,Upregulated,GYG2,glycogenin 2,GYG2
205309_at,5.4097103342978725,3.2814742272899995,2.128236107007873,13.612497761783171,9.17949122467131e-27,2.1135621361736777e-25,True,Upregulated,SMPDL3B,"sphingomyelin phosphodiesterase, acid-like 3B",SMPDL3B
204856_at,4.885086719478724,2.7571153770199994,2.1279713424587245,15.227596885792092,1.458974907583342e-27,3.596353087959562e-26,True,Upregulated,B3GNT3,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3",B3GNT3
242550_at,7.090674397106384,4.96285915131,2.127815245796384,11.602698705592287,1.1568880785634326e-22,1.8630054548985864e-21,True,Upregulated,EIF3B,"eukaryotic translation initiation factor 3, subunit B",EIF3B
209125_at,4.426695184797872,2.3025794488499995,2.124115735947872,6.416202869831317,4.711146246108269e-09,2.0752965765207155e-08,True,Upregulated,KRT6A,keratin 6A,KRT6A
201577_at,10.863748180042553,8.74569325897,2.1180549210725523,19.865857576062574,1.5664290012047196e-46,2.320990365256117e-44,True,Upregulated,NME1,NME/NM23 nucleoside diphosphate kinase 1,NME1
221261_x_at,6.249823548574468,4.13656447374,2.1132590748344677,10.515623251345673,2.1999109693670324e-18,2.430657588298587e-17,True,Upregulated,MAGED4,"melanoma antigen family D, 4 /// melanoma antigen family D, 4B /// small nucleolar RNA, H/ACA box 11D /// small nucleolar RNA, H/ACA box 11E",MAGED4
237563_s_at,6.447065924989361,4.33428840887,2.112777516119361,10.331861765050238,4.7938801551142376e-18,5.1271353752828475e-17,True,Upregulated,RP11-295G20.2,,RP11-295G20.2
204540_at,4.586433893404256,2.4775257677399996,2.1089081256642563,7.973670843112947,3.669752653155755e-12,2.220012554298003e-11,True,Upregulated,EEF1A2,eukaryotic translation elongation factor 1 alpha 2,EEF1A2
219359_at,8.48513077161702,6.37698301731,2.108147754307021,10.240921159295036,4.46742223404506e-19,5.2372443827451526e-18,True,Upregulated,ATHL1,"ATH1, acid trehalase-like 1 (yeast)",ATHL1
238103_at,4.881969613659574,2.7762323264199993,2.1057372872395743,7.413344733306869,1.633024157912234e-11,9.264195481222172e-11,True,Upregulated,LINC01207,long intergenic non-protein coding RNA 1207,LINC01207
220082_at,4.319411863851064,2.21399851098,2.1054133528710643,8.608467554046488,1.7899439322380972e-13,1.237136010528891e-12,True,Upregulated,PPP1R14D,"protein phosphatase 1, regulatory (inhibitor) subunit 14D",PPP1R14D
213226_at,7.06339399011702,4.95909993991,2.10429405020702,14.958379662654936,2.908698617116839e-31,9.857527520227282e-30,True,Upregulated,CCNA2,cyclin A2,CCNA2
205229_s_at,5.00633405780851,2.9022211391699995,2.1041129186385104,8.750340755499469,4.296406531000041e-14,3.1599414970103683e-13,True,Upregulated,COCH,cochlin,COCH
223797_at,6.209874714276596,4.11114832382,2.098726390456596,8.930926697210067,3.428757490849084e-15,2.826780355653109e-14,True,Upregulated,PRO2852,uncharacterized protein PRO2852,PRO2852
219232_s_at,5.51241179418085,3.41536686275,2.09704493143085,10.521683314906143,8.244904198640251e-19,9.459479889677143e-18,True,Upregulated,EGLN3,egl-9 family hypoxia-inducible factor 3,EGLN3
219555_s_at,7.04677168988298,4.9512979457399995,2.0954737441429803,13.043308742411131,8.52298535438356e-27,1.9657688262044348e-25,True,Upregulated,CENPN,centromere protein N,CENPN
1552621_at,9.180551400042553,7.0876851623400015,2.0928662377025518,12.129068399025746,1.7741078815087293e-24,3.3282932164223413e-23,True,Upregulated,POLR2J,"polymerase (RNA) II (DNA directed) polypeptide J, 13.3kDa /// polymerase (RNA) II (DNA directed) polypeptide J2 /// polymerase (RNA) II (DNA directed) polypeptide J3 /// uroplakin 3B-like",POLR2J
1568763_s_at,9.819568618648935,7.72856885617,2.090999762478935,11.263918436952958,7.019435971258427e-23,1.1517613884994075e-21,True,Upregulated,LOC102724884,uncharacterized LOC102724884 /// programmed cell death 6 pseudogene /// programmed cell death 6,LOC102724884
214073_at,6.172765740489362,4.08243768595,2.0903280545393628,14.456624872217972,5.1077947082017876e-30,1.5609536714508033e-28,True,Upregulated,CTTN,cortactin,CTTN
239493_at,5.706631749308511,3.61665778231,2.089973966998511,14.457508864878303,2.4244893126482073e-28,6.3923324593184544e-27,True,Upregulated,RPL7,ribosomal protein L7,RPL7
225943_at,6.9964737966063835,4.90987806411,2.0865957324963835,18.067333583690985,6.726728654015971e-41,5.5747893279646073e-39,True,Upregulated,NLN,neurolysin (metallopeptidase M3 family),NLN
1555858_at,5.588842786265957,3.5025854975699997,2.086257288695957,14.123227255781634,5.4796117174353086e-27,1.2842108750935754e-25,True,Upregulated,THUMPD3-AS1,THUMPD3 antisense RNA 1,THUMPD3-AS1
213523_at,5.385045545106383,3.3060065017500007,2.0790390433563823,12.156997579605882,6.767002698551331e-22,1.0186678061692749e-20,True,Upregulated,CCNE1,cyclin E1,CCNE1
206632_s_at,7.962171588765957,5.887313712919999,2.074857875845958,10.813681166452124,1.9208386315205488e-20,2.5459395425077434e-19,True,Upregulated,APOBEC3B,"apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3B",APOBEC3B
203228_at,8.496833477744682,6.423062016380002,2.0737714613646796,18.636679572636087,5.4412626312611915e-37,3.198510949563e-35,True,Upregulated,PAFAH1B3,"platelet-activating factor acetylhydrolase 1b, catalytic subunit 3 (29kDa)",PAFAH1B3
236979_at,4.494756457553191,2.42247009416,2.0722863633931907,10.829783005322534,3.299717344583276e-18,3.581808215857842e-17,True,Upregulated,BCL2L15,BCL2-like 15,BCL2L15
243780_at,5.885946295574469,3.8139835618400006,2.071962733734468,8.410939835812414,1.12258465739618e-14,8.786283233805434e-14,True,Upregulated,CTA-250D10.23,,CTA-250D10.23
239243_at,7.64653726668085,5.577922170440001,2.0686150962408494,10.099896669033052,1.589718331375973e-18,1.7802329829562377e-17,True,Upregulated,ZNF638,zinc finger protein 638 /// ZNF638 intronic transcript 1 (non-protein coding),ZNF638
238549_at,8.438884217595744,6.3708609815,2.068023236095744,12.226199315443411,1.9770632112550105e-24,3.689740523267245e-23,True,Upregulated,CBFA2T2,"core-binding factor, runt domain, alpha subunit 2; translocated to, 2",CBFA2T2
209955_s_at,8.040162132659576,5.972320685,2.0678414476595766,9.73684968566983,1.5478840255033662e-17,1.578583431849148e-16,True,Upregulated,FAP,"fibroblast activation protein, alpha",FAP
242546_at,6.016599121170213,3.94914894349,2.0674501776802128,11.108389338128584,1.1000658738712394e-19,1.3636354711232653e-18,True,Upregulated,DUXAP10,double homeobox A pseudogene 10 /// long intergenic non-protein coding RNA 1296,DUXAP10
210608_s_at,8.015993437893616,5.95023114334,2.0657622945536165,14.067707613483842,1.7983424667977138e-25,3.707383975438169e-24,True,Upregulated,FUT2,fucosyltransferase 2 (secretor status included),FUT2
214068_at,4.481256404117021,2.4160937297800005,2.0651626743370204,10.277095880543344,3.249266498340997e-17,3.2173241509530353e-16,True,Upregulated,BEAN1,"brain expressed, associated with NEDD4, 1",BEAN1
1555274_a_at,7.769977500851064,5.710067436089998,2.0599100647610653,16.610652929888662,2.4979259586905755e-33,1.0232554883025994e-31,True,Upregulated,EPT1,ethanolaminephosphotransferase 1 (CDP-ethanolamine-specific),EPT1
230563_at,7.744588013808511,5.68483367919,2.0597543346185114,11.559783365554281,8.250508712505386e-22,1.2302796274211665e-20,True,Upregulated,RASGEF1A,"RasGEF domain family, member 1A",RASGEF1A
228030_at,7.884532609851064,5.82485915807,2.059673451781064,8.552542246688693,1.0688512937858895e-14,8.39258915146976e-14,True,Upregulated,RBM6,RNA binding motif protein 6,RBM6
229936_at,5.842301591361702,3.8016472781999995,2.0406543131617023,7.050578976096429,1.4226603094038319e-10,7.334343659694671e-10,True,Upregulated,GFRA3,GDNF family receptor alpha 3,GFRA3
1568838_at,4.2612589857659575,2.22212924279,2.0391297429759576,10.00808762527349,1.9376914397521227e-16,1.783073939752056e-15,True,Upregulated,WASIR1,WASH and IL9R antisense RNA 1 ///  /// WASH and IL9R antisense RNA 2 ///,WASIR1
227943_at,7.947525804117022,5.911112124359999,2.0364136797570227,13.852261298410923,6.820040975684777e-29,1.8859780150035035e-27,True,Upregulated,RP11-196G18.24,,RP11-196G18.24
209891_at,4.421410679287233,2.3852271706200003,2.036183508667233,11.060905809554368,2.9442690775822213e-19,3.5136555714851864e-18,True,Upregulated,SPC25,"SPC25, NDC80 kinetochore complex component",SPC25
225777_at,4.898729260085107,2.8631320490800003,2.0355972110051064,12.164421269632793,3.460906990830876e-21,4.876823248855895e-20,True,Upregulated,SAPCD2,suppressor APC domain containing 2,SAPCD2
1557360_at,6.229672286276595,4.19505581426,2.0346164720165953,12.678401475812688,3.55840980264118e-24,6.485687212634989e-23,True,Upregulated,LRPPRC,leucine-rich pentatricopeptide repeat containing,LRPPRC
244165_at,5.248777105234042,3.2179764114699996,2.030800693764043,10.726628486308059,1.4594121118457052e-19,1.7909180891565845e-18,True,Upregulated,FAM208B,"family with sequence similarity 208, member B",FAM208B
1559025_at,4.7498383949680845,2.7290960715900003,2.020742323378084,9.910086605533094,2.4341896484843345e-16,2.2224634940312074e-15,True,Upregulated,SEPT9,septin 9,SEPT9
235609_at,4.490673847521276,2.4708444009000003,2.019829446621276,13.832119061369488,3.406971651823617e-25,6.814703505577726e-24,True,Upregulated,BRIP1,BRCA1 interacting protein C-terminal helicase 1,BRIP1
204146_at,7.999917562797871,5.980463363930002,2.0194541988678694,13.189672957482568,3.548319142451912e-26,7.698664517786146e-25,True,Upregulated,RAD51AP1,RAD51 associated protein 1,RAD51AP1
231233_at,5.862806580053195,3.8559474305299997,2.006859149523195,15.214555545304187,1.26599143219384e-27,3.1393552407550885e-26,True,Upregulated,PCAT6,prostate cancer associated transcript 6 (non-protein coding),PCAT6
1553292_s_at,4.97386701006383,2.9688392591,2.00502775096383,12.73447577502554,1.689983825789021e-23,2.9189939002533166e-22,True,Upregulated,SGK494,uncharacterized serine/threonine-protein kinase SgK494,SGK494
228069_at,6.123796924882979,4.1199788349499995,2.003818089932979,11.413693737247568,4.494187485011403e-22,6.871073566481619e-21,True,Upregulated,MTFR2,mitochondrial fission regulator 2,MTFR2
228912_at,4.229645844234043,2.2275174518,2.0021283924340434,6.741861809160827,1.2889937498156389e-09,6.0223955722362705e-09,True,Upregulated,VIL1,villin 1,VIL1
228658_at,5.857589671010637,3.855745596079999,2.0018440749306383,9.193752228342277,7.545281169542835e-16,6.6096171495933375e-15,True,Upregulated,MIAT,myocardial infarction associated transcript (non-protein coding),MIAT
223895_s_at,4.4576689182659575,2.4567164312600003,2.000952487005957,16.42036160494578,3.0346244925302146e-31,1.0252532220805912e-29,True,Upregulated,EPN3,epsin 3,EPN3
1557383_a_at,6.350174072585105,4.3552909921700005,1.9948830804151045,11.102642849564017,2.0266957239143387e-22,3.1929659111440136e-21,True,Upregulated,RP5-1092A3.4,,RP5-1092A3.4
204179_at,5.281458811021277,3.2868280067200004,1.9946308043012762,8.35498017337627,1.1302490046513741e-13,7.97161984843677e-13,True,Upregulated,MB,myoglobin,MB
222830_at,8.346720308297872,6.3636677631800005,1.9830525451178715,12.671425168702688,2.3939166984156045e-26,5.277016538564824e-25,True,Upregulated,GRHL1,grainyhead-like 1 (Drosophila),GRHL1
229866_at,5.2251702114893614,3.24278330842,1.9823869030693615,12.084006677133738,1.7057085892488634e-21,2.467542823597078e-20,True,Upregulated,STK32A,serine/threonine kinase 32A,STK32A
227971_at,4.6749920620531915,2.6973854210300003,1.9776066410231912,8.168142621693729,1.0617055964490205e-12,6.756376858803481e-12,True,Upregulated,NRK,Nik related kinase,NRK
217755_at,10.496505449585108,8.51991617374,1.9765892758451074,18.39326611302962,3.335303144517984e-39,2.388716576977953e-37,True,Upregulated,HN1,hematological and neurological expressed 1,HN1
1564164_at,6.682157700893617,4.70568879689,1.9764689040036174,10.713395505483218,4.386007704754039e-21,6.138584710067673e-20,True,Upregulated,DENND1B,DENN/MADD domain containing 1B,DENND1B
201014_s_at,9.445568067234044,7.47064269127,1.9749253759640437,18.897365239895247,1.9059001054570176e-40,1.498695074153672e-38,True,Upregulated,PAICS,"phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase",PAICS
227372_s_at,9.673140083042554,7.700649877459999,1.972490205582555,18.77940083274694,5.032365900165272e-41,4.216056577979584e-39,True,Upregulated,BAIAP2L1,BAI1-associated protein 2-like 1,BAIAP2L1
227725_at,9.139716483436171,7.16856492364,1.971151559796171,7.891763374227784,6.57814906146321e-13,4.284998491217879e-12,True,Upregulated,ST6GALNAC1,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1",ST6GALNAC1
213432_at,6.937806186808509,4.9682063559,1.9695998309085097,5.3723783269218135,2.6735806802433733e-07,9.774416154674422e-07,True,Upregulated,MUC5B,"mucin 5B, oligomeric mucus/gel-forming",MUC5B
1570571_at,5.858221922265958,3.88976848131,1.9684534409559582,9.478156233691235,1.2422606903520575e-16,1.1628303775021886e-15,True,Upregulated,CCDC91,coiled-coil domain containing 91,CCDC91
202580_x_at,4.292620943031916,2.32448780922,1.9681331338119161,10.9099440177063,9.608518272045895e-19,1.0949232283480095e-17,True,Upregulated,FOXM1,forkhead box M1,FOXM1
235476_at,4.8030540055425535,2.8349569164400004,1.968097089102553,10.58763050200828,3.230187221984129e-18,3.5134246698005735e-17,True,Upregulated,IFT80,intraflagellar transport 80 homolog (Chlamydomonas) /// tripartite motif containing 59,IFT80
210069_at,5.762816321170212,3.7952715915199993,1.9675447296502129,11.669896135436714,2.396111890631362e-23,4.088746007281042e-22,True,Upregulated,CHKB-CPT1B,CHKB-CPT1B readthrough (NMD candidate) /// carnitine palmitoyltransferase 1B (muscle),CHKB-CPT1B
238689_at,6.02758564775532,4.06167671846,1.9659089292953196,6.625454011004588,9.924657064964946e-10,4.696156142484088e-09,True,Upregulated,GPR110,G protein-coupled receptor 110,GPR110
202357_s_at,10.411813038521275,8.447461677849999,1.9643513606712766,11.497081057403168,1.1233311830301772e-22,1.8100506593906864e-21,True,Upregulated,CFB,complement factor B,CFB
204259_at,9.114907151329788,7.150750349609999,1.9641568017197892,7.2889329254371065,1.1319815126873734e-11,6.529196529909176e-11,True,Upregulated,MMP7,"matrix metallopeptidase 7 (matrilysin, uterine)",MMP7
227801_at,7.249288834893618,5.28607441961,1.963214415283618,16.258623233551884,1.199520631496492e-34,5.5427333922397176e-33,True,Upregulated,TRIM59,tripartite motif containing 59,TRIM59
1562440_at,4.637908552414893,2.6819890846500005,1.9559194677648923,8.565571950155917,5.456223673763851e-14,3.972769006593508e-13,True,Upregulated,MAP3K13,mitogen-activated protein kinase kinase kinase 13,MAP3K13
209631_s_at,4.36448529912766,2.4106618735299996,1.95382342559766,9.004035002634525,2.3766145965915992e-14,1.79433734829135e-13,True,Upregulated,GPR37,G protein-coupled receptor 37 (endothelin receptor type B-like) /// sel-1 suppressor of lin-12-like 2 (C. elegans),GPR37
205780_at,7.072500749031914,5.122824669210001,1.9496760798219128,10.72607102944034,7.922571303198332e-20,9.946858546074358e-19,True,Upregulated,BIK,BCL2-interacting killer (apoptosis-inducing),BIK
243851_at,5.079833205851064,3.130871935290001,1.948961270561063,10.3152592060005,2.5773236027631932e-17,2.570918532978878e-16,True,Upregulated,AURKAPS1,aurora kinase A pseudogene 1 /// RAB3 GTPase activating protein subunit 2 (non-catalytic),AURKAPS1
213427_at,7.045678188414893,5.096802766850001,1.9488754215648925,15.672085998982057,1.3684897281784763e-34,6.29645752949594e-33,True,Upregulated,RPP40,ribonuclease P/MRP 40kDa subunit,RPP40
232392_at,7.1627821735212756,5.2153672989999995,1.947414874521276,11.489007929005421,1.5584737074268096e-21,2.2642913783808318e-20,True,Upregulated,SRSF3,serine/arginine-rich splicing factor 3,SRSF3
205542_at,9.08921603687234,7.14413608099,1.9450799558823402,9.082060441883407,5.315143368594418e-16,4.7213922580217904e-15,True,Upregulated,STEAP1,six transmembrane epithelial antigen of the prostate 1,STEAP1
228273_at,8.644230847117022,6.699215017519999,1.9450158295970228,12.63546668678636,2.0009065561252433e-24,3.73294346263449e-23,True,Upregulated,PRR11,proline rich 11,PRR11
210367_s_at,7.3784234696914925,5.4347440138800005,1.943679455811492,12.63065945052751,4.247616040671753e-23,7.103926503842379e-22,True,Upregulated,PTGES,prostaglandin E synthase,PTGES
1568865_at,4.285631091042553,2.34503268252,1.9405984085225527,11.637791597956062,5.613361491283512e-20,7.147733455733309e-19,True,Upregulated,BC052775,"Homo sapiens cDNA clone IMAGE:5264828. /// farnesyltransferase, CAAX box, beta",BC052775
226086_at,4.457749220425532,2.52340500682,1.9343442136055318,6.572136823948055,1.4507371296925042e-09,6.736540383116725e-09,True,Upregulated,SYT13,synaptotagmin XIII,SYT13
205959_at,4.176914226765956,2.25252825986,1.9243859669059562,7.339173925449753,7.35921742075049e-11,3.914387541460501e-10,True,Upregulated,MMP13,matrix metallopeptidase 13 (collagenase 3),MMP13
205943_at,6.6502787182765974,4.72602350508,1.9242552131965978,6.938525770938313,6.284305360291283e-11,3.365604382242626e-10,True,Upregulated,TDO2,"tryptophan 2,3-dioxygenase",TDO2
232035_at,5.768013407223406,3.845239244389999,1.9227741628334067,10.846553826419404,6.78831080494356e-19,7.835109119199449e-18,True,Upregulated,HIST1H4H,"histone cluster 1, H4h",HIST1H4H
204304_s_at,7.903225017606383,5.9852448258100015,1.9179801917963815,4.293929601100143,2.816462678531297e-05,8.180928964059207e-05,True,Upregulated,PROM1,prominin 1,PROM1
205890_s_at,10.103729236,8.186643241019999,1.9170859949800008,7.436228666891368,5.359922273870606e-12,3.1907999936071326e-11,True,Upregulated,GABBR1,"gamma-aminobutyric acid (GABA) B receptor, 1 /// ubiquitin D",GABBR1
235060_at,8.315923095574467,6.4008885378499984,1.9150345577244687,9.11795838869273,3.268706662649389e-16,2.95927716810739e-15,True,Upregulated,LOC100190986,uncharacterized LOC100190986,LOC100190986
228323_at,5.153123946095746,3.23839746833,1.9147264777657456,12.876143985632702,3.9455301356651414e-24,7.174248947832498e-23,True,Upregulated,CASC5,cancer susceptibility candidate 5,CASC5
214088_s_at,5.26558272588298,3.3513423592900007,1.914240366592979,13.719418699483569,1.776913154461431e-26,3.9739314314287955e-25,True,Upregulated,FUT3,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group)",FUT3
1552622_s_at,8.467146639712766,6.554789309589999,1.9123573301227665,11.09663132268915,4.799393832163993e-21,6.697981231364102e-20,True,Upregulated,LOC441259,"postmeiotic segregation increased 2 pseudogene /// polymerase (RNA) II (DNA directed) polypeptide J, 13.3kDa /// polymerase (RNA) II (DNA directed) polypeptide J2 /// polymerase (RNA) II (DNA directed) polypeptide J3 /// uroplakin 3B-like",LOC441259
232535_at,7.09241864480851,5.1806124883799995,1.9118061564285105,10.526020804032346,4.887928883895081e-20,6.265542014994776e-19,True,Upregulated,RSBN1L,round spermatid basic protein 1-like,RSBN1L
229538_s_at,4.146177445723404,2.23926816237,1.9069092833534036,11.044413679397882,1.2540679763281712e-18,1.4138693485202873e-17,True,Upregulated,IQGAP3,IQ motif containing GTPase activating protein 3,IQGAP3
226150_at,10.35235909374468,8.44581090787,1.90654818587468,17.613550523506085,4.838775480111799e-37,2.863128470553281e-35,True,Upregulated,PPAPDC1B,phosphatidic acid phosphatase type 2 domain containing 1B,PPAPDC1B
241755_at,5.32946991362766,3.4234108446300002,1.90605906899766,10.430812943238386,2.8449599709194746e-19,3.4011784173344046e-18,True,Upregulated,UQCRC2,ubiquinol-cytochrome c reductase core protein II,UQCRC2
228238_at,9.010208242627659,7.1060302680300005,1.9041779745976584,17.951091875934807,1.2023953767679435e-40,9.725118456367008e-39,True,Upregulated,GAS5,"growth arrest-specific 5 (non-protein coding) /// small nucleolar RNA, C/D box 44 /// small nucleolar RNA, C/D box 47 /// small nucleolar RNA, C/D box 74 /// small nucleolar RNA, C/D box 76 /// small nucleolar RNA, C/D box 77 /// small nucleolar RNA, C/D box 79 /// small nucleolar RNA, C/D box 80 /// small nucleolar RNA, C/D box 81",GAS5
212680_x_at,9.850901965904255,7.95001656744,1.900885398464255,20.68259431374193,2.0750157194584824e-47,3.282552808435116e-45,True,Upregulated,PPP1R14B,"protein phosphatase 1, regulatory (inhibitor) subunit 14B",PPP1R14B
203476_at,10.38747093370213,8.48900742797,1.8984635057321295,17.355965817654802,2.7865270563862166e-37,1.6896972294790197e-35,True,Upregulated,TPBG,trophoblast glycoprotein,TPBG
229553_at,7.663283856574468,5.769471953729999,1.8938119028444689,14.858950653736338,7.229680047268597e-32,2.5820423042655295e-30,True,Upregulated,PGM2L1,phosphoglucomutase 2-like 1,PGM2L1
205479_s_at,9.908628075904256,8.014879482480001,1.8937485934242542,10.700079129956414,8.858718616354608e-20,1.1075663400726382e-18,True,Upregulated,PLAU,"plasminogen activator, urokinase",PLAU
229927_at,4.291863998117021,2.3987789839900002,1.893085014127021,7.934286216014296,3.2331509704759275e-12,1.9673974216316126e-11,True,Upregulated,LEMD1,LEM domain containing 1,LEMD1
242201_at,6.135332469734041,4.243730194160001,1.8916022755740398,15.127920783949726,2.0521739813562736e-30,6.481399281340488e-29,True,Upregulated,PMS2P5,postmeiotic segregation increased 2 pseudogene 5,PMS2P5
206643_at,4.483824706042554,2.5931195961599998,1.8907051098825538,7.6936364842959755,9.088690472185302e-12,5.296828537620096e-11,True,Upregulated,HAL,histidine ammonia-lyase,HAL
243764_at,4.753405565765957,2.86603891561,1.8873666501559567,6.094120422610403,1.2775262469000202e-08,5.394334017566689e-08,True,Upregulated,VSIG1,V-set and immunoglobulin domain containing 1,VSIG1
222379_at,6.020427676585106,4.134731445909999,1.8856962306751068,6.944190382941934,1.8481903308724322e-10,9.410845890022214e-10,True,Upregulated,KCNE4,"potassium voltage-gated channel, Isk-related family, member 4",KCNE4
232602_at,4.5208732234468085,2.63586362785,1.8850095955968085,9.438645586151704,2.5342733195418693e-15,2.1162618345734975e-14,True,Upregulated,WFDC3,WAP four-disulfide core domain 3,WFDC3
214612_x_at,4.1031845512234035,2.21896554502,1.8842190062034034,5.33115183431313,6.798160409942134e-07,2.3797322213416704e-06,True,Upregulated,MAGEA6,"melanoma antigen family A, 6",MAGEA6
205107_s_at,6.999599346617023,5.11617373531,1.8834256113070227,19.5975481055955,5.082207952192029e-38,3.329496186560298e-36,True,Upregulated,EFNA4,ephrin-A4,EFNA4
230332_at,7.001981730297872,5.11866055099,1.8833211793078721,8.752467856374814,5.3828013360564106e-15,4.3504034960350125e-14,True,Upregulated,ZCCHC7,"zinc finger, CCHC domain containing 7",ZCCHC7
227074_at,8.123833060265957,6.24128728874,1.8825457715259573,9.994311330320954,1.4950413337285253e-18,1.6770029859420744e-17,True,Upregulated,LOC100131564,uncharacterized LOC100131564,LOC100131564
227350_at,6.575844770617021,4.694270957690001,1.8815738129270203,15.293634929149349,1.1341172679674801e-31,3.979101850939262e-30,True,Upregulated,HELLS,"helicase, lymphoid-specific",HELLS
205129_at,6.237091888531915,4.35552217986,1.8815697086719148,15.06310183495024,1.2711409361104852e-33,5.32059038051662e-32,True,Upregulated,NPM3,nucleophosmin/nucleoplasmin 3,NPM3
